Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg03125427,-0.007908565,-3.767772662,0.034161228,16,88717482,CYBA,TSS200,island,TSS200-island
cg16555165,-0.00443266,-3.767703003,0.034161228,15,45492742,SHF,5'UTR,shore,5'UTR-shore
cg05492270,-0.010832665,-3.767549884,0.034169487,11,71640085,RNF121,Body,opensea,Body-opensea
cg20014778,-0.011746919,-3.767293093,0.034190092,1,229761614,URB2,TSS1500,island,TSS1500-island
cg04849089,0.011002857,3.767189272,0.034192491,1,229326090,,IGR,opensea,IGR-opensea
cg14195115,0.016067063,3.766923295,0.034211394,9,38061778,SHB,Body,opensea,Body-opensea
cg21655915,0.029946967,3.766863289,0.034211394,3,65535247,MAGI1,Body,island,Body-island
cg17176558,-0.007650663,-3.766541172,0.034239821,8,923949,,IGR,island,IGR-island
cg01098656,-0.009113474,-3.766212174,0.034246948,10,1095069,IDI1,TSS200,island,TSS200-island
cg15605235,0.046487777,3.76607167,0.034246948,1,45189743,C1orf228,Body,island,Body-island
cg02388783,-0.009514247,-3.766071384,0.034246948,1,151254619,ZNF687,TSS200,island,TSS200-island
cg00156633,-0.014999859,-3.765973817,0.034246948,5,148034578,HTR4,TSS1500,shore,TSS1500-shore
cg18611122,0.010320931,3.76590736,0.034246948,1,150947896,LASS2,TSS1500,island,TSS1500-island
cg04021592,0.018154146,3.765904761,0.034246948,2,145280784,,IGR,shore,IGR-shore
cg14615868,-0.004162389,-3.765891339,0.034246948,1,236558696,EDARADD,TSS200,island,TSS200-island
cg10565589,-0.009982302,-3.765776781,0.034246948,9,14314066,NFIB,TSS200,island,TSS200-island
cg09640840,0.005464097,3.765729933,0.034246948,2,2755194,,IGR,shore,IGR-shore
cg22543688,-0.016726093,-3.765334163,0.034284216,2,26628105,C2orf39,Body,shelf,Body-shelf
cg06934971,0.03352245,3.765054818,0.034307617,6,30700632,FLOT1,Body,opensea,Body-opensea
cg11003012,0.012234146,3.764792727,0.034326566,11,134254827,B3GAT1,Body,shore,Body-shore
cg07133412,-0.009998129,-3.764650146,0.034326566,14,54908344,CNIH,TSS200,shore,TSS200-shore
cg14605874,0.020283164,3.76464624,0.034326566,6,100915395,,IGR,shore,IGR-shore
cg07968857,-0.019256407,-3.764444705,0.0343407,19,52599226,ZNF841,TSS1500,island,TSS1500-island
cg04321303,0.025079614,3.764293485,0.034343636,7,44107504,,IGR,shelf,IGR-shelf
cg08777490,-0.008198537,-3.764253665,0.034343636,8,29206983,DUSP4,Body,island,Body-island
cg23981905,-0.003672747,-3.764164367,0.034344364,10,99258985,UBTD1,1stExon,island,1stExon-island
cg23104184,-0.002708799,-3.763534356,0.034409795,10,73437334,CDH23,Body,opensea,Body-opensea
cg14445076,-0.027394576,-3.763390005,0.034417122,12,49488709,DHH,TSS200,shore,TSS200-shore
cg03969219,-0.008804976,-3.763235915,0.034422757,19,2611456,GNG7,5'UTR,island,5'UTR-island
cg02805690,-0.003583136,-3.763176695,0.034422757,1,155895456,KIAA0907,Body,opensea,Body-opensea
cg04623440,-0.013022504,-3.762984087,0.034435878,8,35401742,UNC5D,Body,opensea,Body-opensea
cg09036837,-0.009010704,-3.762833565,0.034443961,1,25392224,,IGR,opensea,IGR-opensea
cg12444684,-0.009006328,-3.762738848,0.034445358,1,65431340,JAK1,5'UTR,shore,5'UTR-shore
cg15472170,-0.008739556,-3.762513131,0.034462465,1,12012720,PLOD1,Body,opensea,Body-opensea
cg05241536,0.028963279,3.761746548,0.034543754,10,121298236,RGS10,Body,shelf,Body-shelf
cg22303739,0.006640579,3.761670044,0.034543754,20,30220521,,IGR,island,IGR-island
cg05774699,-0.008998348,-3.761409367,0.03454873,7,27184316,HOXA5,TSS1500,island,TSS1500-island
cg25936334,-0.021961225,-3.761332213,0.03454873,11,96122501,CCDC82,5'UTR,shore,5'UTR-shore
cg11690826,-0.015466754,-3.761272521,0.03454873,1,53014805,ZCCHC11,5'UTR,shelf,5'UTR-shelf
cg06716437,0.034923337,3.761210261,0.03454873,2,220083951,ABCB6,TSS1500,island,TSS1500-island
cg02632362,0.016774473,3.761188902,0.03454873,1,236557579,EDARADD,TSS200,shore,TSS200-shore
cg06620896,0.005181218,3.761131098,0.03454873,15,37395115,,IGR,shore,IGR-shore
cg10080004,0.014587863,3.760871803,0.034561256,19,55691827,SYT5,TSS200,shore,TSS200-shore
cg21446955,-0.00768508,-3.760861236,0.034561256,4,86851425,ARHGAP24,5'UTR,opensea,5'UTR-opensea
cg10165209,-0.006696753,-3.760678966,0.034573218,17,46715533,,IGR,shore,IGR-shore
cg27199827,-0.038329305,-3.760433159,0.034585074,20,18567975,DTD1,TSS1500,shore,TSS1500-shore
cg16280922,-0.005557696,-3.760390864,0.034585074,1,185125973,C1orf25,1stExon,island,1stExon-island
cg22334393,-0.007620133,-3.760332134,0.034585074,19,984141,WDR18,TSS200,shore,TSS200-shore
cg21037892,-0.014439298,-3.759593218,0.034664106,2,96874728,STARD7,TSS200,island,TSS200-island
cg08139038,-0.00290505,-3.759453557,0.034670974,4,1723128,TACC3,TSS200,island,TSS200-island
cg05336051,-0.007653809,-3.759149416,0.03469769,4,2813724,SH3BP2,TSS1500,opensea,TSS1500-opensea
cg01616956,-0.038067853,-3.759052328,0.034699431,2,232393196,NMUR1,Body,shore,Body-shore
cg21041775,0.01822632,3.758833572,0.034715862,12,54425418,HOXC4,5'UTR,shore,5'UTR-shore
cg12446447,-0.001845691,-3.75866313,0.034726467,1,8044581,PARK7,Body,opensea,Body-opensea
cg27468926,-0.005622862,-3.758499375,0.03473627,19,40697797,MAP3K10,1stExon,island,1stExon-island
cg16260113,-0.011377453,-3.758350582,0.03474427,12,107380972,MTERFD3,TSS200,island,TSS200-island
cg12707907,0.017738437,3.758073164,0.034763661,13,86370772,SLITRK6,5'UTR,opensea,5'UTR-opensea
cg00585790,0.032926232,3.757973163,0.034763661,2,109204845,LIMS1,1stExon,opensea,1stExon-opensea
cg24260917,0.019751188,3.757907508,0.034763661,19,54785076,LILRB2,TSS200,opensea,TSS200-opensea
cg14752451,0.012296829,3.757860057,0.034763661,12,56525349,ESYT1,Body,shelf,Body-shelf
cg13939352,-0.009124994,-3.757457968,0.034802317,4,57253710,AASDH,TSS200,island,TSS200-island
cg11127482,0.009125276,3.757162795,0.034828067,8,145551156,DGAT1,TSS1500,island,TSS1500-island
cg10766866,-0.007367833,-3.757073407,0.034828611,2,9402103,ASAP2,Body,opensea,Body-opensea
cg21778332,-0.005823231,-3.756993474,0.034828611,17,28254025,SSH2,Body,shelf,Body-shelf
cg22762439,-0.008074004,-3.756867845,0.034833848,5,72794738,BTF3,5'UTR,shore,5'UTR-shore
cg16527327,-0.005576922,-3.756782265,0.034834238,14,105190469,ADSSL1,TSS200,island,TSS200-island
cg26896572,0.012903834,3.756565379,0.034850536,3,62304515,C3orf14,TSS1500,island,TSS1500-island
cg00689340,0.026965258,3.7563126,0.034871194,2,74668672,RTKN,Body,island,Body-island
cg07042164,0.007164219,3.755826712,0.034910455,16,23079460,USP31,Body,opensea,Body-opensea
cg02417480,-0.043976284,-3.755697399,0.034910455,4,152247150,,IGR,shore,IGR-shore
cg14108492,-0.002497309,-3.755643634,0.034910455,20,35060132,DLGAP4,Body,island,Body-island
cg02771381,0.019846884,3.755337734,0.034910455,16,67185182,B3GNT9,TSS1500,shore,TSS1500-shore
cg25145360,-0.010799219,-3.755290996,0.034910455,17,19651881,ALDH3A1,TSS200,shelf,TSS200-shelf
cg16162611,-0.005795689,-3.75525318,0.034910455,6,84232599,PRSS35,5'UTR,opensea,5'UTR-opensea
cg00530448,0.000348457,3.755239248,0.034910455,11,20691823,NELL1,Body,island,Body-island
cg25196440,0.007320991,3.755152338,0.034910455,1,38467704,FHL3,5'UTR,shelf,5'UTR-shelf
cg04208734,-0.008890555,-3.755110004,0.034910455,7,73270063,,IGR,island,IGR-island
cg02279082,-0.003466945,-3.75504778,0.034910455,2,236417590,AGAP1,Body,opensea,Body-opensea
cg20583945,0.184509132,3.755037752,0.034910455,8,144636462,GSDMD,5'UTR,shore,5'UTR-shore
cg03441945,-0.005963291,-3.754991397,0.034910455,16,8862653,ABAT,Body,opensea,Body-opensea
cg15712226,0.005038952,3.754893949,0.034910455,12,96252066,SNRPF,TSS1500,island,TSS1500-island
cg08326410,-0.01826575,-3.754838725,0.034910455,19,55314884,KIR2DL4,TSS200,opensea,TSS200-opensea
cg21417627,0.004729889,3.754707519,0.034916427,1,184008235,GLT25D2,TSS1500,shore,TSS1500-shore
cg20120614,-0.001040407,-3.754383356,0.034945828,10,34915830,PARD3,Body,opensea,Body-opensea
cg18327321,-0.004911012,-3.754294219,0.034946701,7,157193101,DNAJB6,Body,island,Body-island
cg03117005,0.025686943,3.753961747,0.03497137,20,60642115,TAF4,TSS1500,shore,TSS1500-shore
cg18463174,0.001709618,3.753927327,0.03497137,7,138794585,ZC3HAV1,TSS200,island,TSS200-island
cg19566878,0.005826411,3.753648623,0.034977689,11,40666397,,IGR,opensea,IGR-opensea
cg02351056,-0.000350753,-3.75356745,0.034977689,10,126480372,METTL10,1stExon,island,1stExon-island
cg21388029,0.007420656,3.753507165,0.034977689,2,102003306,CREG2,Body,island,Body-island
cg09327253,-0.015303009,-3.753486244,0.034977689,7,31147318,,IGR,opensea,IGR-opensea
cg02433266,-0.012930736,-3.753466124,0.034977689,22,20226815,,IGR,shelf,IGR-shelf
cg20490001,0.015955809,3.753315748,0.034986028,17,46663873,,IGR,shelf,IGR-shelf
cg18939928,-0.020592549,-3.75297734,0.035008822,19,1407468,DAZAP1,TSS200,island,TSS200-island
cg18899516,0.015045363,3.752897927,0.035008822,5,146187230,PPP2R2B,Body,opensea,Body-opensea
cg19632760,0.04894412,3.752883095,0.035008822,8,71581729,XKR9,5'UTR,shore,5'UTR-shore
cg08025960,0.008223521,3.752643093,0.035028082,16,1374419,UBE2I,Body,opensea,Body-opensea
cg27616227,0.011780029,3.752542771,0.035030352,8,108510314,ANGPT1,TSS200,opensea,TSS200-opensea
cg00665827,-0.012518964,-3.752284829,0.035042693,1,7293835,CAMTA1,Body,opensea,Body-opensea
cg10981580,-3.20E-05,3.752096753,0.035042693,1,236306767,GPR137B,Body,shore,Body-shore
cg04898316,-0.013921819,-3.752073228,0.035042693,2,110371848,10-Sep,TSS200,island,TSS200-island
cg19594024,-0.004558865,-3.751996406,0.035042693,19,58919948,ZNF584,TSS200,island,TSS200-island
cg19273715,0.010460803,3.751903691,0.035042693,12,22198364,CMAS,TSS1500,shore,TSS1500-shore
cg19282745,0.00089711,-3.751765013,0.035042693,2,169104342,STK39,TSS1500,island,TSS1500-island
cg04679902,0.042324005,3.751744178,0.035042693,22,19752869,TBX1,Body,shore,Body-shore
cg02393114,-0.010311423,-3.751683891,0.035042693,19,1241627,ATP5D,TSS200,island,TSS200-island
cg22974236,-0.006563963,-3.751568452,0.035042693,4,4867979,,IGR,shore,IGR-shore
cg20817131,-0.022712952,-3.75148717,0.035042693,7,27184167,HOXA5,TSS1500,island,TSS1500-island
cg03477771,-0.003014895,-3.751468762,0.035042693,5,676811,TPPP,Body,shore,Body-shore
cg14543082,-0.008800535,-3.75146304,0.035042693,20,37359998,,IGR,shore,IGR-shore
cg14866419,-0.0049637,-3.751123163,0.035074169,14,100704911,YY1,TSS200,island,TSS200-island
cg26305817,-0.000423768,-3.751006247,0.0350785,5,172656055,,IGR,island,IGR-island
cg10355212,-0.004306838,-3.750863244,0.035086013,19,54619127,PRPF31,5'UTR,island,5'UTR-island
cg16532752,-0.017062849,-3.750481041,0.035122694,4,104119610,CENPE,TSS200,island,TSS200-island
cg14212467,-0.010691809,-3.750281097,0.035132391,19,59030979,ZBTB45,TSS200,island,TSS200-island
cg22124221,0.008302622,3.750238958,0.035132391,7,130606381,,IGR,opensea,IGR-opensea
cg00842259,-0.012250525,-3.750085046,0.035141255,7,42004866,GLI3,Body,shore,Body-shore
cg23095383,-0.025472001,-3.749747727,0.035159874,1,198649189,PTPRC,Body,opensea,Body-opensea
cg00334177,0.009275044,3.749634981,0.035159874,6,28511757,,IGR,opensea,IGR-opensea
cg21985690,0.047409447,3.749617488,0.035159874,5,79330669,THBS4,TSS1500,shore,TSS1500-shore
cg00692559,-0.010618128,-3.749537718,0.035159874,1,156737950,PRCC,1stExon,island,1stExon-island
cg24527008,-0.029157155,-3.7495265,0.035159874,5,177870233,COL23A1,Body,opensea,Body-opensea
cg19319393,0.043754622,3.749433483,0.03516029,1,6321737,GPR153,TSS1500,shore,TSS1500-shore
cg12014818,0.032373257,3.749351238,0.03516029,2,219744634,WNT10A,TSS1500,shore,TSS1500-shore
cg09656942,-0.006223981,-3.749203839,0.03516029,17,18761022,PRPSAP2,TSS1500,shore,TSS1500-shore
cg13645767,-0.003717189,-3.749198678,0.03516029,9,97766849,C9orf3,Body,island,Body-island
cg23313126,0.019396481,3.748947756,0.035181033,2,162270889,,IGR,island,IGR-island
cg04809787,0.023880206,3.748388229,0.03521615,17,7348339,CHRNB1,TSS200,island,TSS200-island
cg25363885,-0.004365864,-3.748371235,0.03521615,5,146258463,PPP2R2B,TSS200,island,TSS200-island
cg27627854,-0.008471159,-3.748363895,0.03521615,11,108158382,ATM,Body,opensea,Body-opensea
cg14228332,-0.011116062,-3.748324211,0.03521615,4,119757509,SEC24D,TSS200,island,TSS200-island
cg23496597,-0.012619648,-3.74825544,0.03521615,20,57463725,GNAS,3'UTR,island,3'UTR-island
cg05095774,-0.008354721,-3.748165195,0.035217289,18,52495848,RAB27B,5'UTR,island,5'UTR-island
cg27141871,0.011146359,3.74807028,0.035219002,19,41318235,,IGR,shore,IGR-shore
cg22164619,-0.002706821,-3.747792736,0.035243053,19,40476920,PSMC4,TSS200,island,TSS200-island
cg08314408,0.055364083,3.747232661,0.035279981,16,30457493,SEPHS2,TSS1500,shore,TSS1500-shore
cg05633190,-0.006213356,-3.74712062,0.035279981,21,35986746,RCAN1,Body,island,Body-island
cg14820415,-0.000104367,3.747091091,0.035279981,2,6121680,LOC400940,TSS1500,opensea,TSS1500-opensea
cg18356683,0.005495103,3.747084207,0.035279981,7,139251615,HIPK2,3'UTR,opensea,3'UTR-opensea
cg05608790,0.055721545,3.747056854,0.035279981,7,69427388,AUTS2,Body,opensea,Body-opensea
cg06398474,0.038113063,3.747006145,0.035279981,2,240291509,HDAC4,5'UTR,opensea,5'UTR-opensea
cg16924963,0.012983772,3.746747054,0.035301826,18,76122611,,IGR,shore,IGR-shore
cg01656955,0.014947149,3.746559405,0.035314929,1,40137966,NT5C1A,TSS1500,island,TSS1500-island
cg21318019,-0.004549458,-3.746468365,0.035316196,4,8025157,ABLIM2,Body,opensea,Body-opensea
cg05013027,-0.007391038,-3.746374293,0.035317838,6,30509642,GNL1,3'UTR,opensea,3'UTR-opensea
cg13925683,-0.004587717,-3.746169489,0.035331664,2,219135231,PNKD,5'UTR,island,5'UTR-island
cg04021014,0.033657187,3.746100214,0.035331664,22,49502115,,IGR,shelf,IGR-shelf
cg21578541,0.021983682,3.745823334,0.035346431,3,52260090,TLR9,5'UTR,opensea,5'UTR-opensea
cg11756214,0.015839558,3.745818581,0.035346431,19,53661755,ZNF347,5'UTR,island,5'UTR-island
cg08541518,0.010550536,3.745319953,0.035397743,6,69942892,BAI3,Body,opensea,Body-opensea
cg06011086,0.038349097,3.745137993,0.035405444,8,61823275,,IGR,shore,IGR-shore
cg15788369,0.083149298,3.745096155,0.035405444,19,15833777,,IGR,island,IGR-island
cg16253142,-0.003771994,-3.744773603,0.035432637,16,88851918,FAM38A,TSS1500,island,TSS1500-island
cg18560204,-0.01098128,-3.744588396,0.035432637,15,83953709,BNC1,TSS1500,island,TSS1500-island
cg02714356,-0.004501745,-3.744570547,0.035432637,15,90118981,C15orf42,1stExon,island,1stExon-island
cg16018972,0.000523454,-3.744505993,0.035432637,5,3740994,,IGR,opensea,IGR-opensea
cg11251498,-0.014907488,-3.744472485,0.035432637,8,39792769,IDO2,Body,opensea,Body-opensea
cg06911613,-0.002295737,-3.743784845,0.035507356,16,85846184,,IGR,shore,IGR-shore
cg14225546,-0.004087696,-3.743625297,0.035508596,19,8386349,NDUFA7,TSS200,island,TSS200-island
cg02723406,-0.012051867,-3.743538469,0.035508596,20,3827293,MAVS,TSS200,island,TSS200-island
cg24920126,0.037701234,3.743533638,0.035508596,6,5087266,PPP1R3G,3'UTR,shore,3'UTR-shore
cg26656136,-0.002271371,-3.74339538,0.03551573,11,82904757,ANKRD42,TSS1500,island,TSS1500-island
cg20623868,-0.001857423,-3.743105234,0.035541588,19,15666885,,IGR,opensea,IGR-opensea
cg16833551,-0.001479627,-3.742910109,0.035552687,20,57427237,GNAS,TSS1500,shore,TSS1500-shore
cg06230736,-0.008858257,-3.742854638,0.035552687,10,8096650,FLJ45983,TSS1500,island,TSS1500-island
cg26025580,0.009232596,3.742537897,0.035571456,1,159851467,CCDC19,Body,opensea,Body-opensea
cg09427354,-0.021105504,-3.742510622,0.035571456,15,32323044,CHRNA7,Body,island,Body-island
cg15910686,0.011766594,3.742424149,0.035571456,17,78161479,CARD14,Body,shelf,Body-shelf
cg14072903,-0.009297842,-3.742381555,0.035571456,8,21646704,GFRA2,TSS1500,island,TSS1500-island
cg17876581,-0.003827232,-3.742209742,0.035577589,4,148653443,ARHGAP10,TSS200,island,TSS200-island
cg18778721,-0.005488295,-3.742002133,0.035577589,15,65426185,PDCD7,TSS200,island,TSS200-island
cg04543289,0.019541697,3.741971208,0.035577589,16,24267559,CACNG3,1stExon,shore,1stExon-shore
cg11188237,-0.000173394,-3.741847139,0.035577589,17,78902396,RPTOR,Body,opensea,Body-opensea
cg05278335,-0.012428375,-3.741845907,0.035577589,6,13329023,TBC1D7,TSS1500,island,TSS1500-island
cg01645676,0.024752099,3.741811007,0.035577589,7,1053726,C7orf50,Body,shore,Body-shore
cg03863838,-0.009452199,-3.741771066,0.035577589,6,36562081,SFRS3,TSS200,island,TSS200-island
cg08641278,0.040010562,3.741387971,0.03559993,10,73848764,SPOCK2,1stExon,shore,1stExon-shore
cg06028151,0.014939521,3.741352872,0.03559993,8,12730092,,IGR,opensea,IGR-opensea
cg24436906,0.009788062,3.741298176,0.03559993,2,242498081,BOK,TSS200,island,TSS200-island
cg04827223,-0.036492302,-3.741225735,0.03559993,11,72435913,ARAP1,Body,shore,Body-shore
cg17028652,0.017587524,3.741190102,0.03559993,10,115805442,ADRB1,3'UTR,island,3'UTR-island
cg13502686,0.011728492,3.741041015,0.035606844,7,105389254,ATXN7L1,Body,opensea,Body-opensea
cg09896298,0.014025844,3.740974267,0.035606844,10,76818435,DUPD1,TSS200,opensea,TSS200-opensea
cg20153196,0.013681817,3.740547301,0.035649718,17,37760359,NEUROD2,3'UTR,shore,3'UTR-shore
cg18026235,0.001751712,-3.740338047,0.035665714,1,38549430,,IGR,opensea,IGR-opensea
cg01793088,-0.005255676,-3.740186686,0.035674557,1,150669977,GOLPH3L,TSS1500,opensea,TSS1500-opensea
cg03950009,-0.00088736,-3.73992567,0.035679945,9,102669115,STX17,5'UTR,island,5'UTR-island
cg26406558,0.015172134,3.73991043,0.035679945,13,99174395,STK24,Body,opensea,Body-opensea
cg25340466,0.028588639,3.739748152,0.035679945,3,27770059,,IGR,shore,IGR-shore
cg07286881,-0.001638321,-3.739728036,0.035679945,19,50935676,MYBPC2,TSS1500,island,TSS1500-island
cg23029236,-0.014593042,-3.739669753,0.035679945,5,77894196,LHFPL2,5'UTR,opensea,5'UTR-opensea
cg18395917,0.035198207,3.739664477,0.035679945,11,76033367,,IGR,island,IGR-island
cg02927618,0.040103188,3.73935554,0.035708308,12,110440527,ANKRD13A,Body,shelf,Body-shelf
cg03825855,0.014069841,3.738942432,0.035742479,16,28568244,CCDC101,5'UTR,shelf,5'UTR-shelf
cg20132820,-0.002537411,-3.738920234,0.035742479,18,74167981,ZNF516,5'UTR,shelf,5'UTR-shelf
cg09664433,-0.002653537,-3.738673362,0.035763201,6,30535884,,IGR,shelf,IGR-shelf
cg18524952,-0.007953447,-3.738509472,0.035765352,22,27053559,MIAT,Body,island,Body-island
cg21229337,0.037794281,3.738483422,0.035765352,6,36931543,PI16,Body,shore,Body-shore
cg05595142,-0.017665094,-3.738322587,0.035765352,1,228004967,PRSS38,Body,shore,Body-shore
cg16882373,-0.032510364,-3.738127617,0.035765352,7,26191458,NFE2L3,TSS1500,shore,TSS1500-shore
cg04279695,0.008903524,3.738107496,0.035765352,11,102188146,BIRC3,TSS200,shore,TSS200-shore
cg00919002,-0.009894595,-3.738103715,0.035765352,19,11201619,LDLR,Body,island,Body-island
cg27483261,-0.013719314,-3.737989656,0.035765352,19,17326064,USE1,TSS200,shore,TSS200-shore
cg14020037,0.018136912,3.737978658,0.035765352,9,131840763,,IGR,shelf,IGR-shelf
cg25178900,0.050478835,3.737940118,0.035765352,10,27546458,,IGR,shore,IGR-shore
cg23059304,-0.017766376,-3.737760187,0.03577664,14,29253725,C14orf23,Body,shore,Body-shore
cg13463208,-0.011759172,-3.7376902,0.03577664,15,39872401,THBS1,TSS1500,shore,TSS1500-shore
cg02350226,-0.00321154,-3.737328688,0.035807706,3,40334504,,IGR,opensea,IGR-opensea
cg23603036,0.025010177,3.737280937,0.035807706,1,12675777,DHRS3,Body,shore,Body-shore
cg12378878,0.002001688,3.736780868,0.035851682,13,50700606,DLEU2,TSS1500,island,TSS1500-island
cg07436562,0.002405489,-3.736768003,0.035851682,17,73750299,ITGB4,Body,shore,Body-shore
cg23448165,-0.000872782,-3.736628687,0.035859135,15,73913175,NPTN,Body,opensea,Body-opensea
cg00638021,-0.018153239,-3.736477384,0.035861497,17,48267062,COL1A1,Body,opensea,Body-opensea
cg27655905,-0.006732971,-3.736342856,0.035861497,11,68038788,C11orf24,5'UTR,shore,5'UTR-shore
cg22092126,-0.006281636,-3.736329141,0.035861497,2,100371023,AFF3,Body,opensea,Body-opensea
cg27486624,-0.005519544,-3.736251777,0.035861497,6,43542382,POLH,TSS1500,shore,TSS1500-shore
cg09187505,0.06025418,3.736192268,0.035861497,6,106434429,,IGR,island,IGR-island
cg07524679,0.016325209,3.736009314,0.035861497,2,74742593,TLX2,Body,island,Body-island
cg04728919,-0.011180801,-3.735979948,0.035861497,20,2516256,TMC2,TSS1500,opensea,TSS1500-opensea
cg01501551,0.032406726,3.735926017,0.035861497,14,74100860,,IGR,island,IGR-island
cg15944459,-0.000705619,-3.735896677,0.035861497,22,38507857,PLA2G6,3'UTR,opensea,3'UTR-opensea
cg11053740,-0.004475826,-3.735787839,0.035864446,14,21945175,RAB2B,TSS200,island,TSS200-island
cg11286023,-0.006652627,-3.735633278,0.035864446,4,819927,CPLX1,1stExon,island,1stExon-island
cg24101578,0.016998681,3.73562161,0.035864446,20,44880263,CDH22,1stExon,island,1stExon-island
cg27083787,-0.00434883,-3.735556589,0.035864446,2,113543245,IL1A,TSS1500,opensea,TSS1500-opensea
