Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg09086835,0.214959083,4.006644779,0.005196368,15,89922345,LOC254559,Body,island,Body-island
cg22356339,0.353974243,4.006399178,0.005200597,12,103352454,ASCL1,1stExon,island,1stExon-island
cg07946583,-0.054951087,-4.006220043,0.005203395,12,77158144,ZDHHC17,Body,island,Body-island
cg02443967,-0.320084026,-4.006025951,0.005206518,10,98129902,TLL2,Body,opensea,Body-opensea
cg21267936,-0.16921542,-4.00571727,0.005212118,1,43703989,,IGR,opensea,IGR-opensea
cg09354692,-0.357255313,-4.005600197,0.00521358,6,160122650,,IGR,opensea,IGR-opensea
cg27569321,-0.01554922,-4.005192803,0.005221325,3,128968106,COPG,TSS1500,shore,TSS1500-shore
cg25612480,-0.311371444,-4.004173804,0.005241129,8,48920460,UBE2V2,TSS1500,shore,TSS1500-shore
cg00421612,-0.35696478,-4.004096532,0.005241129,7,1251338,,IGR,shore,IGR-shore
cg00410422,-0.197068963,-4.004089591,0.005241129,1,110951074,HBXIP,TSS1500,shore,TSS1500-shore
cg20839149,-0.312021485,-4.004082023,0.005241129,1,156786601,SH2D2A,5'UTR,shelf,5'UTR-shelf
cg17012181,-0.20313857,-4.00350318,0.005251373,18,47087419,LIPG,TSS1500,island,TSS1500-island
cg16534867,-0.293700858,-4.003498379,0.005251373,7,42033899,GLI3,Body,opensea,Body-opensea
cg09000583,0.441612279,4.003462845,0.005251373,17,46802888,HOXB13,3'UTR,island,3'UTR-island
cg26894079,-0.294640412,-4.00319256,0.005256183,11,122954435,ASAM,Body,opensea,Body-opensea
cg16766325,-0.252517774,-4.003035681,0.005258526,13,80912906,SPRY2,5'UTR,shore,5'UTR-shore
cg07402800,-0.120411383,-4.001613638,0.005288522,8,145582003,FBXL6,1stExon,island,1stExon-island
cg12506930,0.365101533,4.001219859,0.005296074,19,58220718,ZNF154,TSS200,shore,TSS200-shore
cg01541443,0.079769864,3.999953118,0.005322848,7,30185315,C7orf41,Body,opensea,Body-opensea
cg26909431,-0.022968221,-3.999772612,0.005324445,18,48556216,SMAD4,TSS1500,shore,TSS1500-shore
cg10172675,-0.356161704,-3.999738903,0.005324445,8,104132683,,IGR,opensea,IGR-opensea
cg05424970,0.197674877,3.999732671,0.005324445,7,127233574,FSCN3,TSS200,opensea,TSS200-opensea
cg18830442,-0.221494676,-3.999571672,0.00532617,6,147829801,SAMD5,TSS1500,island,TSS1500-island
cg08311092,-0.028468037,-3.999555823,0.00532617,1,104068419,RNPC3,TSS200,shore,TSS200-shore
cg15590133,-0.235083324,-3.999285903,0.005331038,15,25338219,SNORD116-24,TSS1500,opensea,TSS1500-opensea
cg10186131,0.281358516,3.999233437,0.005331109,15,96887560,,IGR,island,IGR-island
cg26587228,-0.272171596,-3.999038231,0.005333839,19,57641846,USP29,Body,opensea,Body-opensea
cg26321999,-0.205007685,-3.999011216,0.005333839,6,30854011,DDR1,5'UTR,shore,5'UTR-shore
cg02135077,-0.071996331,-3.998931383,0.005334515,8,103820770,,IGR,shore,IGR-shore
cg10791035,-0.230176506,-3.998773427,0.005336916,13,28527650,,IGR,shore,IGR-shore
cg17758721,-0.033781753,-3.998370883,0.00534427,20,2451208,SNRPB,Body,island,Body-island
cg02018277,0.444767695,3.998326457,0.00534427,15,65116255,PIF1,Body,island,Body-island
cg10071493,-0.302577597,-3.998293131,0.00534427,16,1179514,,IGR,shore,IGR-shore
cg01099150,0.113004493,3.998213996,0.005344932,2,8746519,,IGR,opensea,IGR-opensea
cg13852398,0.169425828,3.997578108,0.005357929,11,60690972,TMEM132A,TSS1500,shore,TSS1500-shore
cg24000437,-0.329322922,-3.996725167,0.005375451,1,152538857,LCE3E,5'UTR,opensea,5'UTR-opensea
cg06640364,0.128575341,3.996690872,0.005375451,7,5257609,WIPI2,Body,opensea,Body-opensea
cg03472212,-0.28596289,-3.996359676,0.005381728,14,96671037,BDKRB2,TSS200,opensea,TSS200-opensea
cg12467226,-0.204435356,-3.996092882,0.005386577,3,13694484,LOC285375,Body,shelf,Body-shelf
cg03515098,0.227880678,3.995935666,0.005388985,21,38117454,SIM2,Body,shelf,Body-shelf
cg13637733,-0.037263906,-3.99579264,0.005390937,15,70390233,TLE3,1stExon,island,1stExon-island
cg27224642,-0.089891964,-3.995712633,0.005390937,2,39665105,MAP4K3,TSS1500,shore,TSS1500-shore
cg10754596,-0.104234991,-3.99570064,0.005390937,22,31198955,OSBP2,Body,island,Body-island
cg05635807,-0.289345671,-3.99555836,0.005393015,8,11422167,,IGR,island,IGR-island
cg21137823,-0.293698715,-3.995439567,0.00539457,1,1981270,PRKCZ,TSS1500,island,TSS1500-island
cg18474135,-0.02658291,-3.995244599,0.005397826,9,116038303,PRPF4,Body,shore,Body-shore
cg12719844,-0.318255891,-3.995147357,0.005398901,8,131685278,,IGR,opensea,IGR-opensea
cg19134347,-0.214313874,-3.994391461,0.005413392,14,104584279,,IGR,island,IGR-island
cg07954691,-0.369032016,-3.994374251,0.005413392,20,39126768,,IGR,opensea,IGR-opensea
cg27300045,-0.187025681,-3.994352059,0.005413392,19,47610813,ZC3H4,Body,shelf,Body-shelf
cg12902426,-0.09486727,-3.9936131,0.005428861,12,3068889,TEAD4,5'UTR,island,5'UTR-island
cg12463883,-0.404720013,-3.993508041,0.005430118,13,108237965,FAM155A,Body,opensea,Body-opensea
cg05551003,-0.299447041,-3.993150624,0.005437047,3,11267072,HRH1,5'UTR,opensea,5'UTR-opensea
cg00561775,-0.269249604,-3.992837078,0.005442996,16,1159805,,IGR,opensea,IGR-opensea
cg08056069,-0.370254249,-3.991163726,0.005479672,1,95179425,,IGR,opensea,IGR-opensea
cg27205928,0.19558023,3.990633805,0.005490574,7,1062652,C7orf50,Body,island,Body-island
cg09747230,0.053739352,3.990164256,0.005500124,5,43613142,NNT,Body,opensea,Body-opensea
cg23019935,0.363474876,3.990046194,0.005500837,1,22416488,CDC42,Body,opensea,Body-opensea
cg15312298,-0.082420084,-3.990034751,0.005500837,8,127570908,FAM84B,TSS1500,shore,TSS1500-shore
cg24585731,-0.131174244,-3.9898489,0.005503948,3,137834484,DZIP1L,TSS200,island,TSS200-island
cg01113910,-0.033427271,-3.989794773,0.005504064,2,203102513,SUMO1,Body,shore,Body-shore
cg06934572,0.341463718,3.989675189,0.005505669,2,9458925,ASAP2,Body,shore,Body-shore
cg20714968,-0.342484355,-3.989572542,0.005506889,11,58833356,,IGR,shelf,IGR-shelf
cg10700424,-0.309551699,-3.989318778,0.00551155,11,134201952,GLB1L2,1stExon,island,1stExon-island
cg18173830,-0.03224655,-3.988664819,0.005525344,6,4776623,CDYL,Body,island,Body-island
cg04330371,-0.207767262,-3.988226728,0.005533688,15,96875656,NR2F2,TSS200,island,TSS200-island
cg03902201,-0.038017282,-3.988201537,0.005533688,10,13425201,,IGR,opensea,IGR-opensea
cg12934461,-0.087862546,-3.988064096,0.005534603,15,90792652,TTLL13,TSS200,island,TSS200-island
cg20423781,0.155706355,3.98802393,0.005534603,2,31031734,CAPN13,TSS1500,opensea,TSS1500-opensea
cg02968094,-0.344853497,-3.987966413,0.005534603,12,4829617,GALNT8,TSS200,opensea,TSS200-opensea
cg21186098,-0.308515834,-3.987965619,0.005534603,8,108208344,,IGR,opensea,IGR-opensea
cg08378342,-0.31441698,-3.987876801,0.005535515,5,171880856,SH3PXD2B,Body,shore,Body-shore
cg11698035,-0.212573527,-3.98751722,0.005542622,17,73105356,ARMC7,TSS1500,island,TSS1500-island
cg19090437,-0.269195384,-3.987190776,0.005548979,4,38080799,TBC1D1,Body,opensea,Body-opensea
cg20248527,-0.075184677,-3.986661986,0.005559986,1,204042123,SOX13,TSS200,shore,TSS200-shore
cg04112567,-0.081671669,-3.986491957,0.005562768,1,9242340,,IGR,island,IGR-island
cg15975865,0.462289694,3.98621905,0.005567915,2,127413831,GYPC,5'UTR,island,5'UTR-island
cg13398806,-0.259169718,-3.986097791,0.005569579,15,98503783,ARRDC4,TSS200,island,TSS200-island
cg16820973,0.272238623,3.98596384,0.005571535,12,32711698,FGD4,5'UTR,opensea,5'UTR-opensea
cg25928501,0.095576788,3.984954407,0.005593674,2,3465781,TTC15,Body,shelf,Body-shelf
cg11147309,-0.278661268,-3.9848231,0.005595577,8,145011888,PLEC1,Body,shelf,Body-shelf
cg17809170,-0.327759841,-3.984678941,0.005597779,5,149461325,CSF1R,Body,opensea,Body-opensea
cg08534016,-0.319355816,-3.984174081,0.005608236,5,35771584,SPEF2,Body,opensea,Body-opensea
cg13274254,-0.284506395,-3.984129018,0.005608236,2,189157566,GULP1,5'UTR,island,5'UTR-island
cg10852511,-0.040926776,-3.984026023,0.005609489,14,53174163,PSMC6,Body,shore,Body-shore
cg10801474,-0.210656258,-3.983823559,0.005612592,6,27342376,ZNF204P,Body,shore,Body-shore
cg17418304,-0.036750896,-3.983794352,0.005612592,1,236958601,MTR,5'UTR,island,5'UTR-island
cg16689962,-0.02443943,-3.983616391,0.005615584,6,32144119,AGPAT1,TSS1500,opensea,TSS1500-opensea
cg17343325,-0.145711686,-3.983097124,0.005626238,19,3029668,TLE2,TSS200,shore,TSS200-shore
cg20124376,-0.325009818,-3.983059406,0.005626238,19,2522340,GNG7,5'UTR,shelf,5'UTR-shelf
cg07434260,-0.214522076,-3.982951393,0.005627613,19,10698036,AP1M2,TSS200,island,TSS200-island
cg03650946,-0.427231506,-3.982735162,0.005631502,7,27154562,HOXA3,5'UTR,shore,5'UTR-shore
cg25207721,-0.03202291,-3.982685975,0.005631511,1,227751555,ZNF678,Body,island,Body-island
cg02920600,-0.336559389,-3.982608737,0.005632172,7,137367341,DGKI,Body,opensea,Body-opensea
cg14225485,-0.380752156,-3.982468914,0.005633789,2,14772568,FAM84A,TSS1500,island,TSS1500-island
cg23838308,-0.026464471,-3.982435749,0.005633789,17,57785056,PTRH2,TSS1500,island,TSS1500-island
cg14174221,-0.257849046,-3.982392833,0.005633789,21,43835592,UBASH3A,Body,opensea,Body-opensea
cg05595345,-0.274932631,-3.982275069,0.005635394,15,98504173,ARRDC4,1stExon,island,1stExon-island
cg25314245,0.069680721,3.982174155,0.005636607,21,27354743,APP,Body,opensea,Body-opensea
cg03205140,-0.253985623,-3.981981353,0.005639958,10,124133802,PLEKHA1,TSS1500,shore,TSS1500-shore
cg09658438,-0.033117038,-3.981700938,0.005645351,12,56693554,CS,Body,shore,Body-shore
cg21994818,-0.358214203,-3.981012387,0.005659554,8,96805352,,IGR,opensea,IGR-opensea
cg09433780,-0.026800738,-3.980994353,0.005659554,3,57262354,APPL1,Body,island,Body-island
cg00091596,-0.195753568,-3.980745212,0.005664235,15,98503803,ARRDC4,TSS200,island,TSS200-island
cg00152041,-0.171450669,-3.980232379,0.005675087,20,61274867,SLCO4A1,5'UTR,island,5'UTR-island
cg01349621,-0.301410367,-3.979969016,0.005680113,20,61165941,C20orf166,Body,opensea,Body-opensea
cg19748093,-0.330417531,-3.9786935,0.005708052,1,113392388,,IGR,island,IGR-island
cg11017065,0.505879144,3.978681603,0.005708052,11,128564874,FLI1,Body,island,Body-island
cg09005679,-0.341955577,-3.978131377,0.005719866,20,57875326,EDN3,TSS200,island,TSS200-island
cg12251111,-0.306566596,-3.977668288,0.005729644,17,34328592,CCL15,1stExon,opensea,1stExon-opensea
cg03877957,-0.156757443,-3.977236059,0.005738709,17,47979595,,IGR,island,IGR-island
cg25560840,-0.075721467,-3.976200455,0.005762095,18,46065767,KIAA0427,5'UTR,island,5'UTR-island
cg14024458,-0.254808166,-3.976127348,0.005762675,19,17502610,,IGR,shore,IGR-shore
cg03958512,0.215210601,3.975899383,0.005766934,7,47443041,TNS3,Body,opensea,Body-opensea
cg15410236,0.226139594,3.975467083,0.005776056,19,948452,ARID3A,Body,shore,Body-shore
cg05470203,-0.040758711,-3.975280278,0.005779345,2,74710109,TTC31,TSS200,island,TSS200-island
cg15867717,-0.027422524,-3.974991695,0.00578506,15,35838514,ATPBD4,TSS200,island,TSS200-island
cg26008272,0.283126391,3.974932702,0.005785307,19,45574917,ZNF296,Body,island,Body-island
cg01586116,-0.353538846,-3.974295295,0.005799354,2,134326017,NCKAP5,1stExon,opensea,1stExon-opensea
cg14214239,-0.097958015,-3.974025606,0.005804636,2,201170828,SPATS2L,TSS200,shore,TSS200-shore
cg06936290,-0.31611064,-3.97261797,0.005837211,7,13889871,,IGR,opensea,IGR-opensea
cg02244288,-0.320471615,-3.972195321,0.005846206,16,89573955,SPG7,TSS1500,island,TSS1500-island
cg05168229,-0.2232993,-3.971617493,0.005858956,13,45390049,,IGR,opensea,IGR-opensea
cg14255426,-0.279933304,-3.971441194,0.005862036,21,45773290,TRPM2,TSS200,opensea,TSS200-opensea
cg15021531,-0.02730211,-3.971292704,0.005864446,12,57913928,DDIT3,5'UTR,island,5'UTR-island
cg10170443,-0.029808858,-3.970986962,0.005870174,5,72794209,BTF3,TSS200,island,TSS200-island
cg25837213,0.118551175,3.970958348,0.005870174,17,80849375,TBCD,Body,opensea,Body-opensea
cg11247087,-0.313303805,-3.970609613,0.00587743,17,32961864,TMEM132E,Body,shelf,Body-shelf
cg14709292,-0.371742009,-3.970346205,0.005882628,3,131081177,NUDT16P,Body,island,Body-island
cg17220055,-0.31217871,-3.970237606,0.005884081,1,42248998,HIVEP3,5'UTR,opensea,5'UTR-opensea
cg06255006,-0.421014759,-3.96991941,0.005889675,16,86653215,,IGR,opensea,IGR-opensea
cg03001012,-0.276556493,-3.969909569,0.005889675,12,4829636,GALNT8,TSS200,opensea,TSS200-opensea
cg21551549,-0.256601441,-3.9698038,0.005891062,6,155053894,RBM16,TSS1500,shore,TSS1500-shore
cg02303701,-0.235943507,-3.969648176,0.005893659,6,3160584,,IGR,shelf,IGR-shelf
cg10961604,-0.284399993,-3.969478083,0.005896607,1,27709771,CD164L2,1stExon,island,1stExon-island
cg23249717,0.137124911,3.969384897,0.005897691,6,167507105,,IGR,shore,IGR-shore
cg25927227,-0.329031007,-3.968887757,0.005908586,8,41127218,SFRP1,Body,opensea,Body-opensea
cg14070204,0.261093331,3.968493931,0.005915974,3,134124226,,IGR,shore,IGR-shore
cg07838680,-0.060199849,-3.968486996,0.005915974,22,30821706,MTP18,TSS200,island,TSS200-island
cg12380609,-0.100417626,-3.967423194,0.00594073,12,102455982,CCDC53,TSS200,island,TSS200-island
cg08522101,-0.017273501,-3.966678201,0.005957769,19,17378213,C19orf62,TSS200,opensea,TSS200-opensea
cg15653173,0.226697075,3.966600331,0.005958353,13,112723034,SOX1,1stExon,island,1stExon-island
cg27051931,-0.30013169,-3.966557381,0.005958353,18,28681962,DSC2,1stExon,island,1stExon-island
cg00778636,-0.023503183,-3.966359812,0.005962007,11,65819382,SF3B2,TSS1500,island,TSS1500-island
cg15199408,-0.048839571,-3.966065981,0.005966278,4,76649756,USO1,TSS200,island,TSS200-island
cg20299802,-0.384195334,-3.9660657,0.005966278,1,162319575,NOS1AP,Body,opensea,Body-opensea
cg03962114,-0.028103332,-3.966040262,0.005966278,6,32095830,ATF6B,Body,shore,Body-shore
cg11161150,0.222976914,3.965616302,0.005975069,5,98119892,RGMB,Body,opensea,Body-opensea
cg25704110,-0.021355629,-3.965585267,0.005975069,12,4967040,,IGR,opensea,IGR-opensea
cg08508763,-0.195603662,-3.965365486,0.005979279,3,42201380,TRAK1,TSS1500,opensea,TSS1500-opensea
cg00776782,-0.075602608,-3.964831543,0.005989892,1,12677088,DHRS3,Body,island,Body-island
cg04540406,-0.221896653,-3.964816231,0.005989892,16,46655675,SHCBP1,TSS1500,shore,TSS1500-shore
cg09229231,-0.09110602,-3.964788817,0.005989892,1,12677263,DHRS3,1stExon,island,1stExon-island
cg09939948,-0.248714353,-3.964581881,0.005993796,15,90548043,ZNF710,5'UTR,shelf,5'UTR-shelf
cg09646593,0.228692855,3.964157458,0.006002691,4,125631168,ANKRD50,5'UTR,shelf,5'UTR-shelf
cg09249494,-0.259011667,-3.964124279,0.006002691,6,6588846,LY86,TSS200,opensea,TSS200-opensea
cg19515510,-0.115576185,-3.964073423,0.006002753,17,73201236,NUP85,TSS1500,shore,TSS1500-shore
cg17277729,-0.083145894,-3.963917555,0.006005405,1,15480230,TMEM51,1stExon,island,1stExon-island
cg24997944,-0.357211293,-3.963864663,0.006005517,3,19189709,KCNH8,TSS1500,island,TSS1500-island
cg21953346,-0.094375886,-3.963475801,0.006013926,7,122526940,CADPS2,TSS200,island,TSS200-island
cg14608199,-0.090005618,-3.963406501,0.006014444,11,2949963,PHLDA2,3'UTR,island,3'UTR-island
cg14824983,0.173089027,3.962991439,0.006023513,3,50304424,SEMA3B,TSS1500,opensea,TSS1500-opensea
cg02999146,-0.343094279,-3.96294172,0.006023548,20,61926731,COL20A1,Body,shore,Body-shore
cg22986947,0.20726521,3.962622652,0.006030252,6,7907918,TXNDC5,Body,shelf,Body-shelf
cg22304522,-0.325633289,-3.962391235,0.006034789,8,131914037,ADCY8,Body,opensea,Body-opensea
cg13645530,0.203139839,3.962162328,0.006039268,12,116756948,,IGR,opensea,IGR-opensea
cg09879099,-0.215586783,-3.96190825,0.006043643,18,55102210,ONECUT2,TSS1500,shore,TSS1500-shore
cg08245578,-0.274128152,-3.961889453,0.006043643,8,98446695,,IGR,opensea,IGR-opensea
cg03115547,-0.037942736,-3.961829348,0.006043937,19,32836416,ZNF507,TSS200,island,TSS200-island
cg19821124,-0.348602348,-3.961690407,0.006046188,14,95927475,C14orf49,Body,opensea,Body-opensea
cg07322144,-0.309463862,-3.961171061,0.006057132,16,28948179,CD19,Body,island,Body-island
cg00352043,-0.211160673,-3.96115357,0.006057132,22,38863594,KDELR3,TSS1500,shore,TSS1500-shore
cg02433278,-0.140237938,-3.960959389,0.006060763,17,37856230,ERBB2,5'UTR,shore,5'UTR-shore
cg21651857,0.113567936,3.960714692,0.006065654,19,18279810,PIK3R2,Body,island,Body-island
cg24215727,-0.051852746,-3.960199813,0.006075049,1,94883469,ABCD3,TSS1500,shore,TSS1500-shore
cg11983942,-0.268834928,-3.960195879,0.006075049,11,132946934,OPCML,Body,opensea,Body-opensea
cg26325867,-0.247403654,-3.960193126,0.006075049,6,41398693,,IGR,shelf,IGR-shelf
cg01924435,-0.336344445,-3.958827894,0.006107985,4,184679625,,IGR,island,IGR-island
cg18549292,-0.244220651,-3.958770376,0.006108218,17,79371014,,IGR,island,IGR-island
cg18026955,-0.329490981,-3.958716886,0.00610835,1,12541215,VPS13D,Body,opensea,Body-opensea
cg07175301,-0.197443704,-3.95842865,0.006114372,1,159916034,IGSF9,TSS1500,shore,TSS1500-shore
cg18566883,-0.395782894,-3.957962856,0.00612486,21,38919676,,IGR,opensea,IGR-opensea
cg20163166,-0.077066892,-3.957846052,0.006126285,12,59313517,LRIG3,TSS200,shore,TSS200-shore
cg15676988,-0.315139054,-3.957809793,0.006126285,11,58281496,,IGR,opensea,IGR-opensea
cg16121462,-0.03118671,-3.957368868,0.006136167,20,5931554,MCM8,5'UTR,island,5'UTR-island
cg23777444,0.01785176,3.957228304,0.006138494,6,153304884,FBXO5,TSS200,island,TSS200-island
cg05395156,-0.276606884,-3.957048791,0.006141804,10,75631701,CAMK2G,Body,shore,Body-shore
cg14339216,-0.044867488,-3.956786664,0.006147198,19,47853009,DHX34,5'UTR,shore,5'UTR-shore
cg04927537,-0.196384291,-3.956703872,0.006148072,17,76976091,LGALS3BP,TSS200,opensea,TSS200-opensea
cg23763043,-0.130228136,-3.9564508,0.006152908,15,96876367,NR2F2,Body,island,Body-island
cg21929446,-0.038760066,-3.956415984,0.006152908,3,183735910,ABCC5,TSS200,island,TSS200-island
cg21759280,0.201187248,3.956288463,0.006153834,19,6534936,TNFSF9,Body,island,Body-island
cg18672446,0.02286057,3.956283086,0.006153834,16,23160676,USP31,TSS200,island,TSS200-island
cg10696969,0.251290116,3.955892354,0.006161484,1,3104042,PRDM16,Body,shore,Body-shore
cg22114393,-0.082591597,-3.955884038,0.006161484,13,107185511,EFNB2,Body,shore,Body-shore
cg23467004,-0.189953951,-3.955207545,0.006176241,19,12912244,PRDX2,5'UTR,island,5'UTR-island
cg16374343,-0.287705468,-3.955204665,0.006176241,17,1014352,ABR,Body,shore,Body-shore
cg01921818,0.063463304,3.955026367,0.006179541,13,114106344,ADPRHL1,Body,opensea,Body-opensea
cg11233228,-0.03245636,-3.954665983,0.006187461,9,116037401,PRPF4,TSS1500,shore,TSS1500-shore
cg23506042,-0.382084559,-3.9545853,0.006188289,5,50262673,,IGR,shelf,IGR-shelf
cg25475538,-0.316981687,-3.954091029,0.006199623,8,22414555,SORBS3,Body,opensea,Body-opensea
cg08792797,-0.05843133,-3.953872906,0.006203948,11,61130133,TMEM138,5'UTR,shore,5'UTR-shore
cg11858416,-0.06891832,-3.953745353,0.006205971,22,29279592,ZNRF3,TSS1500,island,TSS1500-island
cg12711760,-0.177254425,-3.953551249,0.006209689,11,20132923,NAV2,Body,opensea,Body-opensea
cg02062731,-0.100854769,-3.953347478,0.006213655,16,69139444,HAS3,TSS1500,shore,TSS1500-shore
cg26274946,-0.303137062,-3.953127869,0.006218028,10,124220856,HTRA1,TSS200,island,TSS200-island
cg02331902,-0.228132524,-3.95304612,0.006218888,5,90610303,,IGR,opensea,IGR-opensea
cg05998816,0.121366363,3.952944748,0.00621954,21,47859926,PCNT,Body,shelf,Body-shelf
cg04431946,0.361279874,3.952924558,0.00621954,2,47797569,KCNK12,TSS200,island,TSS200-island
cg17511532,-0.35284155,-3.952376337,0.006232307,7,41356278,,IGR,opensea,IGR-opensea
cg08262002,-0.241670162,-3.952281691,0.006233499,4,16575323,LDB2,Body,opensea,Body-opensea
cg07096032,-0.090189877,-3.951812314,0.006244275,19,35225631,ZNF181,5'UTR,shore,5'UTR-shore
cg23045991,-0.279809365,-3.95171387,0.006245567,7,101943005,SH2B2,Body,shore,Body-shore
cg13580526,-0.161228172,-3.950890107,0.006265455,8,37553077,ZNF703,TSS1500,island,TSS1500-island
cg16986748,-0.204282125,-3.950830662,0.00626575,1,154971109,,IGR,shore,IGR-shore
cg00416710,-0.361854395,-3.95068182,0.006268341,16,29196027,,IGR,shore,IGR-shore
cg16982087,0.236426698,3.950421494,0.006273798,7,924964,C7orf20,Body,opensea,Body-opensea
cg20113012,-0.196838167,-3.950248283,0.006277019,17,71308660,CDC42EP4,TSS1500,island,TSS1500-island
cg15875860,0.018577931,3.950030825,0.00628138,22,38453467,PICK1,1stExon,island,1stExon-island
cg17840719,0.286581636,3.949783148,0.006286523,5,178368253,ZNF454,1stExon,island,1stExon-island
cg08761264,0.012263417,3.94970462,0.006287311,16,28874980,SH2B1,TSS200,island,TSS200-island
cg19022006,-0.40474645,-3.949395121,0.006294053,18,61143945,SERPINB5,TSS200,opensea,TSS200-opensea
